seats,mm,pg,vs
4,0.030808485,0.061616971,"(0.8329939699241631, 0.5271792464905918, 0.7676660753078816, 0.7157410821350394)"
3,0.042442417,0.084884834,"(0.8329939699241631, 0.49913732034750563, 0.7676660753078816, 0.7342348833705613)"
3,0.049759597,0.099519195,"(0.8126306149359793, 0.49913732034750563, 0.7676660753078816, 0.7431402495533099)"
3,0.038160817,0.076321635,"(0.8413805064169269, 0.49913732034750563, 0.7676660753078816, 0.7254950206985985)"
3,0.0399272,0.079854399,"(0.8413805064169269, 0.7710850491861393, 0.49549076453024093, 0.7254950206985985)"
3,0.061149885,0.122299771,"(0.794171270813801, 0.7710850491861393, 0.49549076453024093, 0.7631765278576802)"
3,0.054216524,0.108433048,"(0.8105180533751962, 0.7710850491861393, 0.49549076453024093, 0.7517898644016787)"
3,0.059106397,0.118212795,"(0.8105180533751962, 0.7710850491861393, 0.7670178749279237, 0.49115928090552635)"
3,0.064409653,0.128819306,"(0.7990293232943956, 0.7710850491861393, 0.7767421665822418, 0.49115928090552635)"
3,0.065441816,0.130883633,"(0.48613146587616163, 0.7710850491861393, 0.7767421665822418, 0.799928484640617)"
3,0.06490078,0.129801559,"(0.48719220032498645, 0.7710850491861393, 0.7756387540950411, 0.799928484640617)"
4,0.034856674,0.069713348,"(0.7146853508645507, 0.5509689236725434, 0.7756387540950411, 0.799928484640617)"
4,0.054335808,0.108671616,"(0.7565251221052955, 0.514892160219103, 0.7756387540950411, 0.799928484640617)"
4,0.056888165,0.11377633,"(0.7565251221052955, 0.514892160219103, 0.7809910879399873, 0.7950713900759824)"
4,0.050462839,0.100925677,"(0.7565251221052955, 0.514892160219103, 0.8083125406914824, 0.7685309334437807)"
4,0.050821938,0.101643877,"(0.7565251221052955, 0.8090595728737355, 0.5127087291270873, 0.7685309334437807)"
4,0.037955426,0.075910851,"(0.7565251221052955, 0.8377674228232294, 0.5127087291270873, 0.7457727318531456)"
4,0.040084499,0.080168997,"(0.7565251221052955, 0.8377674228232294, 0.7646617140126737, 0.5230814186834156)"
4,0.040567981,0.081135961,"(0.5215266473211126, 0.8377674228232294, 0.7646617140126737, 0.7569042785459839)"
4,0.04268427,0.085368541,"(0.8333818148414655, 0.5174470959027465, 0.7646617140126737, 0.7569042785459839)"
4,0.040682118,0.081364235,"(0.5234081733833841, 0.835429348937442, 0.7646617140126737, 0.7569042785459839)"
4,0.04047372,0.08094744,"(0.83693042727563, 0.5227406844643898, 0.7646617140126737, 0.7569042785459839)"
4,0.044279613,0.088559225,"(0.83693042727563, 0.5014700949148528, 0.7586146938191042, 0.7569042785459839)"
4,0.014454826,0.028909652,"(0.83693042727563, 0.6979727710337723, 0.5601273183043751, 0.7569042785459839)"
4,0.045677361,0.091354721,"(0.75311939268461, 0.7671869106844591, 0.5601273183043751, 0.7569042785459839)"
4,0.013073521,0.026147041,"(0.6887796546624732, 0.8332625326189006, 0.5601273183043751, 0.7569042785459839)"
4,0.01293936,0.025878721,"(0.6887796546624732, 0.5590696556076994, 0.8348568360773085, 0.7569042785459839)"
4,-0.019272207,0.038544413,"(0.6311971329275746, 0.630333401513602, 0.8348568360773085, 0.7569042785459839)"
4,-0.018472489,0.036944977,"(0.6326677626769278, 0.628605159670433, 0.8348568360773085, 0.7569042785459839)"
4,-0.018906995,0.03781399,"(0.6326677626769278, 0.8342727059788019, 0.634408209917074, 0.7569042785459839)"
4,-0.007833988,0.015667975,"(0.654580702054857, 0.80841272115178, 0.634408209917074, 0.7569042785459839)"
4,0.047407762,0.094815524,"(0.5218656605194418, 0.80841272115178, 0.763005150591886, 0.7569042785459839)"
4,0.000971062,0.005754825,"(0.6703346392022071, 0.80841272115178, 0.6149419493590067, 0.7569042785459839)"
4,0.027577861,0.055155722,"(0.7216124555121252, 0.80841272115178, 0.5597925688058515, 0.7569042785459839)"
4,0.017185038,0.034370076,"(0.8330538867267318, 0.7046823292429755, 0.5597925688058515, 0.7569042785459839)"
4,-0.011901832,0.023803665,"(0.8330538867267318, 0.6250312856308574, 0.6535735639972894, 0.7569042785459839)"
4,-0.012244023,0.024488046,"(0.6131583609188136, 0.8462955742605291, 0.6535735639972894, 0.7569042785459839)"
4,0.017961337,0.035922674,"(0.6131583609188136, 0.7147962541946478, 0.786696823353056, 0.7569042785459839)"
4,0.018462575,0.036925151,"(0.6131583609188136, 0.7839719999711934, 0.7140763837418321, 0.7569042785459839)"
4,0.018023026,0.036046052,"(0.8115601588672576, 0.5873283996427805, 0.7140763837418321, 0.7569042785459839)"
4,-0.005146428,0.010292855,"(0.8578344789826784, 0.5873283996427805, 0.6676728891793636, 0.7569042785459839)"
4,-0.007080247,0.014160494,"(0.8381859869810684, 0.6147121684011793, 0.6676728891793636, 0.7569042785459839)"
4,-0.012362748,0.024725496,"(0.8381859869810684, 0.6251173484681289, 0.6676728891793636, 0.7461794534334598)"
4,-0.015026391,0.030052782,"(0.8381859869810684, 0.6576798370568715, 0.6257788679666025, 0.7461794534334598)"
4,0.023648463,0.047296927,"(0.8381859869810684, 0.7291901276276276, 0.5425897410258974, 0.7461794534334598)"
4,0.023657772,0.047315544,"(0.8381859869810684, 0.7301083866087632, 0.5425897410258974, 0.7452984288271631)"
4,0.02747357,0.054947141,"(0.8381859869810684, 0.5398374228965268, 0.7426192622406697, 0.7452984288271631)"
4,0.012757353,0.025514707,"(0.8381859869810684, 0.5617809162934895, 0.705697887884313, 0.7452984288271631)"
4,0.010830494,0.021660987,"(0.8381859869810684, 0.5617809162934895, 0.6941624412484768, 0.7491264367816092)"
4,-0.034789542,0.069579084,"(0.8381859869810684, 0.6653986440538258, 0.6941624412484768, 0.6702640213529182)"
4,-0.035318486,0.070636973,"(0.8386701089940538, 0.6653986440538258, 0.6941624412484768, 0.6686323662365414)"
4,-0.002991223,0.005982447,"(0.8386701089940538, 0.595803736765117, 0.6941624412484768, 0.7283465114016925)"
4,-0.000712821,0.007117024,"(0.8290474031497184, 0.5963128345295781, 0.6941624412484768, 0.7283465114016925)"
4,-0.000893502,0.006579964,"(0.8290474031497184, 0.5972112568977113, 0.6943381403961618, 0.7283465114016925)"
4,-0.026395608,0.052791215,"(0.8290474031497184, 0.6554241807592449, 0.6943381403961618, 0.6845510129095915)"
4,-0.028671161,0.057342322,"(0.8388216748768473, 0.654752122246781, 0.6943381403961618, 0.6845510129095915)"
4,0.003569544,0.007997181,"(0.8388216748768473, 0.7616368760661574, 0.5930880374299372, 0.6845510129095915)"
4,0.03627377,0.072547541,"(0.8388216748768473, 0.7616368760661574, 0.7520782086671781, 0.5297983286986222)"
4,-0.007822113,0.015644227,"(0.8388216748768473, 0.7616368760661574, 0.653341051566918, 0.6074447057981773)"
4,-0.007536145,0.01507229,"(0.8388216748768473, 0.6471420126993409, 0.7689797887938234, 0.6074447057981773)"
3,0.047694714,0.095389429,"(0.8388216748768473, 0.494700867978019, 0.7689797887938234, 0.7553216116015941)"
3,0.047723766,0.095447533,"(0.49486618675969557, 0.8385401482858876, 0.7689797887938234, 0.7553216116015941)"
3,0.049249307,0.098498615,"(0.4984842002773434, 0.8385401482858876, 0.7689797887938234, 0.7650417889880774)"
3,0.05003253,0.10006506,"(0.4984842002773434, 0.8367873716749242, 0.7689797887938234, 0.766421903139816)"
4,0.038523476,0.077046952,"(0.748483052856127, 0.8367873716749242, 0.7689797887938234, 0.5265815652786336)"
4,0.035868437,0.071736874,"(0.8414662972506927, 0.7425418210037041, 0.7689797887938234, 0.5265815652786336)"
4,0.038632661,0.077265323,"(0.8414662972506927, 0.7359022623657145, 0.7689797887938234, 0.5088851084560774)"
4,0.038633313,0.077266625,"(0.8414662972506927, 0.768746913419801, 0.7361377425447885, 0.5088851084560774)"
4,0.026186105,0.052372211,"(0.8414662972506927, 0.768746913419801, 0.7139339581810312, 0.5364701523641922)"
4,0.041352387,0.082704774,"(0.8414662972506927, 0.768746913419801, 0.5115958357415117, 0.7497247678267974)"
4,0.030747184,0.061494369,"(0.8414662972506927, 0.5311106163494007, 0.7458408828858508, 0.7497247678267974)"
4,0.035426938,0.070853876,"(0.8316025367048251, 0.5311106163494007, 0.7546961366657706, 0.7497247678267974)"
4,0.034730839,0.069461678,"(0.8316025367048251, 0.5348563456424118, 0.7556574704946218, 0.7497247678267974)"
4,0.034180987,0.068361975,"(0.7488171386019514, 0.5348563456424118, 0.7556574704946218, 0.8328943144149058)"
4,0.035508382,0.071016764,"(0.7488171386019514, 0.7608009078494354, 0.5346902037795993, 0.8328943144149058)"
4,0.034752186,0.069504372,"(0.7488171386019514, 0.7608009078494354, 0.5277753245606288, 0.8428339777971809)"
4,0.037370262,0.074740524,"(0.837853016372969, 0.7608009078494354, 0.5277753245606288, 0.7543084820040791)"
4,0.035020071,0.070040142,"(0.837853016372969, 0.7608009078494354, 0.7348782874373465, 0.5177458958176911)"
4,0.04098018,0.081960361,"(0.837853016372969, 0.7710340887450009, 0.7348782874373465, 0.5041386382280558)"
4,0.040327397,0.080654794,"(0.837853016372969, 0.5054784574173514, 0.7348782874373465, 0.769762774348096)"
4,0.002009532,0.009513228,"(0.837853016372969, 0.6748211371909125, 0.5986927676304366, 0.769762774348096)"
4,0.001953904,0.009715497,"(0.837853016372969, 0.6748211371909125, 0.7698537863195317, 0.5990062923919262)"
4,0.0019751,0.009673104,"(0.5988960501747812, 0.6748211371909125, 0.7698537863195317, 0.8378784726447647)"
4,0.03675472,0.073509439,"(0.5263081763280657, 0.7413517412063767, 0.7698537863195317, 0.8378784726447647)"
4,0.032276026,0.064552052,"(0.5362706164359057, 0.7413517412063767, 0.7619014511562513, 0.8378784726447647)"
4,0.037189694,0.074379388,"(0.7665870875136989, 0.7413517412063767, 0.52130158041571, 0.8378784726447647)"
4,0.037192621,0.074385242,"(0.7421896254225223, 0.7657609116842762, 0.52130158041571, 0.8378784726447647)"
4,0.016873733,0.033747465,"(0.563275470700155, 0.7657609116842762, 0.7028879619543559, 0.8378784726447647)"
4,0.010018412,0.020036823,"(0.5808757348184401, 0.7559398920406026, 0.7028879619543559, 0.8378784726447647)"
4,0.010142343,0.020284687,"(0.838307171726666, 0.7559398920406026, 0.7028879619543559, 0.5799513087105264)"
4,-0.003000769,0.007709964,"(0.838307171726666, 0.7298720842738902, 0.7028879619543559, 0.6064559492623742)"
4,-0.005206935,0.010413871,"(0.838307171726666, 0.7204250226443509, 0.7028879619543559, 0.605833554329597)"
4,0.021262676,0.042525353,"(0.838307171726666, 0.772411840710791, 0.7028879619543559, 0.5519419256774464)"
4,0.016688725,0.033377449,"(0.838307171726666, 0.7659535666167944, 0.7028879619543559, 0.5637794585754753)"
4,-0.007299654,0.014599309,"(0.838307171726666, 0.7659535666167944, 0.6135588928494906, 0.6567138802788349)"
4,-0.006277969,0.012555938,"(0.838307171726666, 0.7659535666167944, 0.659605266695946, 0.6123635368573783)"
4,0.013391082,0.026782163,"(0.838307171726666, 0.7659535666167944, 0.7017450157310122, 0.5758270839560321)"
3,0.048563956,0.097127913,"(0.838307171726666, 0.7659535666167944, 0.7501119315713856, 0.4835025007663978)"
4,-0.009542005,0.019084009,"(0.838307171726666, 0.7659535666167944, 0.61739711670436, 0.6515827036836687)"
4,-0.009814191,0.019628381,"(0.8385520616483031, 0.7659535666167944, 0.61739711670436, 0.6507388494339936)"
4,-0.009804541,0.019609081,"(0.8385520616483031, 0.6498844539191745, 0.61739711670436, 0.7668465621086529)"
4,0.037722055,0.07544411,"(0.8385520616483031, 0.5146876050370903, 0.7372813255582421, 0.7668465621086529)"
4,0.011464039,0.022928079,"(0.8385520616483031, 0.5665125451592589, 0.6840742018164973, 0.7668465621086529)"
4,0.011443401,0.022886802,"(0.8385520616483031, 0.5665125451592589, 0.682933193270192, 0.767905017234776)"
4,0.01146487,0.02292974,"(0.8385520616483031, 0.5665125451592589, 0.7662518836817211, 0.6846722037128395)"
4,-0.001601694,0.003203387,"(0.8385520616483031, 0.5935864622637361, 0.7662518836817211, 0.6594798657718121)"
4,0.026472727,0.052945455,"(0.8385520616483031, 0.7256333054841811, 0.7662518836817211, 0.5474422180374234)"
4,0.026357422,0.052714844,"(0.8391136952934706, 0.7257337183289518, 0.7662518836817211, 0.5474422180374234)"
4,0.026014834,0.052029668,"(0.5507232144109766, 0.7257337183289518, 0.7662518836817211, 0.837203051504012)"
4,0.028057492,0.056114985,"(0.7699659514111413, 0.7257337183289518, 0.5462666483495193, 0.837203051504012)"
4,0.013503023,0.027006046,"(0.7699659514111413, 0.6916693170807476, 0.5704201242883191, 0.837203051504012)"
3,0.049901315,0.09980263,"(0.7699659514111413, 0.7544480551927577, 0.4876056960372773, 0.837203051504012)"
3,0.050120138,0.100240276,"(0.7699659514111413, 0.7538394233720598, 0.4876056960372773, 0.8357191258682026)"
4,0.033895793,0.067791585,"(0.5296717195201339, 0.7538394233720598, 0.7471345929498359, 0.8357191258682026)"
4,0.033896062,0.067792125,"(0.5296717195201339, 0.7474052210098469, 0.7535698740540009, 0.8357191258682026)"
4,0.03297421,0.065948421,"(0.7513489318697611, 0.7474052210098469, 0.5311381852679071, 0.8357191258682026)"
4,-0.008637192,0.017274383,"(0.616963598475604, 0.7474052210098469, 0.6707287367681141, 0.8357191258682026)"
4,-0.017037434,0.034074869,"(0.6554861648920545, 0.7474052210098469, 0.6353219976267722, 0.8357191258682026)"
4,-0.009008681,0.018017363,"(0.6187062583145353, 0.7474052210098469, 0.6709854376815778, 0.8357191258682026)"
4,-0.008494941,0.016989881,"(0.8373556188146166, 0.7474052210098469, 0.6709854376815778, 0.6150148023493939)"
4,-0.009684206,0.019368413,"(0.8329699527214472, 0.7474052210098469, 0.6709854376815778, 0.6241575317552581)"
4,-0.010488018,0.020976036,"(0.8464275851185544, 0.7474052210098469, 0.6709854376815778, 0.6139151460305565)"
4,0.004622444,0.009244889,"(0.8464275851185544, 0.5737626966938648, 0.6709854376815778, 0.7676946212342581)"
4,0.005383372,0.010766745,"(0.6711901624945104, 0.5737626966938648, 0.8435885976332511, 0.7676946212342581)"
4,0.003708961,0.007417922,"(0.6711901624945104, 0.5828045482413743, 0.8435885976332511, 0.7700388268188044)"
4,-0.005564355,0.011128711,"(0.6525957816287399, 0.6013034325500303, 0.8435885976332511, 0.7700388268188044)"
4,-0.005028457,0.010056914,"(0.6535206064403501, 0.6013034325500303, 0.8423698286637011, 0.7700388268188044)"
4,-0.00199761,0.00399522,"(0.6535206064403501, 0.6013034325500303, 0.8345993890545066, 0.7743917747623886)"
4,0.015890128,0.031780256,"(0.5711364581436029, 0.694904584542252, 0.8345993890545066, 0.7743917747623886)"
4,0.016859127,0.033718254,"(0.5711364581436029, 0.6974015255921284, 0.833220333959461, 0.7743917747623886)"
4,0.018640902,0.037281804,"(0.5711364581436029, 0.6974015255921284, 0.7786535546888698, 0.8303550136834893)"
4,0.018301768,0.036603536,"(0.5699228668614957, 0.6974015255921284, 0.7786535546888698, 0.8329251410925355)"
4,0.017375201,0.034750403,"(0.5699228668614957, 0.694864256047107, 0.7786535546888698, 0.834094138844807)"
4,-0.01164748,0.023294959,"(0.6223886097016769, 0.6312392750442671, 0.7786535546888698, 0.834094138844807)"
4,-0.014193441,0.028386881,"(0.6223886097016769, 0.6312392750442671, 0.8385690487409425, 0.7729446207358284)"
4,-0.017967344,0.035934689,"(0.6373073468511792, 0.6312392750442671, 0.8385690487409425, 0.7606315993412768)"
4,0.00481021,0.00962042,"(0.6832491428954314, 0.5860708543388392, 0.8385690487409425, 0.7606315993412768)"
4,0.015629156,0.031258313,"(0.6832491428954314, 0.5638262190065129, 0.8385690487409425, 0.7816627508255016)"
4,0.013744367,0.027488735,"(0.5657772988451037, 0.6776610666983987, 0.8385690487409425, 0.7816627508255016)"
4,0.014949728,0.029899456,"(0.5657772988451037, 0.6789647798512236, 0.8350513200504968, 0.7816627508255016)"
4,-0.009674013,0.019348026,"(0.7349554077609112, 0.6789647798512236, 0.8350513200504968, 0.6175649204780304)"
4,-0.010945904,0.021891807,"(0.7349554077609112, 0.6789647798512236, 0.8314056538588638, 0.6262981480572483)"
4,-0.037001953,0.074003906,"(0.67756011250608, 0.6789647798512236, 0.8314056538588638, 0.6731270495249306)"
4,-0.024637028,0.049274056,"(0.8041838146887565, 0.6789647798512236, 0.6997979724441694, 0.6731270495249306)"
4,0.024481903,0.048963806,"(0.8041838146887565, 0.5469795481517616, 0.8324037048679391, 0.6731270495249306)"
4,0.034374613,0.068749226,"(0.8041838146887565, 0.6900846201654157, 0.8324037048679391, 0.5243662779583254)"
4,0.036633945,0.073267889,"(0.7903504146493456, 0.7129553467574492, 0.8324037048679391, 0.5243662779583254)"
4,0.039410287,0.078820573,"(0.7903504146493456, 0.7178816689269123, 0.8324037048679391, 0.5181872322440589)"
4,0.038954984,0.077909967,"(0.7903504146493456, 0.8333619860345515, 0.7170187383088307, 0.5181872322440589)"
4,0.038090856,0.076181712,"(0.745342672669115, 0.8333619860345515, 0.7585699704664439, 0.5181872322440589)"
4,0.037969997,0.075939993,"(0.745342672669115, 0.5186407126360937, 0.7585699704664439, 0.833391943968233)"
4,0.036070831,0.072141662,"(0.5226659822564087, 0.7417712790016535, 0.7585699704664439, 0.833391943968233)"
4,0.033200376,0.066400752,"(0.5289419482798078, 0.7365654249100887, 0.7585699704664439, 0.833391943968233)"
4,0.037700915,0.075401831,"(0.5189631577328782, 0.7445887925746928, 0.7585699704664439, 0.833391943968233)"
4,0.038259461,0.076518921,"(0.5189631577328782, 0.7455845840281637, 0.7585699704664439, 0.8321535539484257)"
4,0.037736431,0.075472862,"(0.7442475848356506, 0.519718277281769, 0.7585699704664439, 0.8321535539484257)"
4,0.037005695,0.074011391,"(0.7202827369762499, 0.519718277281769, 0.7796118759570654, 0.8321535539484257)"
4,0.02015721,0.040314419,"(0.5604238050108138, 0.6935943219355415, 0.7796118759570654, 0.8321535539484257)"
4,0.022365263,0.044730525,"(0.5604238050108138, 0.7414484090770822, 0.7405900004226365, 0.8321535539484257)"
4,0.022413863,0.044827726,"(0.5604238050108138, 0.7425050657168359, 0.7397277448719458, 0.8321535539484257)"
4,0.01959918,0.03919836,"(0.5604238050108138, 0.688739675991968, 0.7822344034005524, 0.8321535539484257)"
4,-0.010433758,0.020867516,"(0.6115894223661666, 0.6197735414067573, 0.7822344034005524, 0.8321535539484257)"
4,-0.008702768,0.017405536,"(0.6115894223661666, 0.6431083541604646, 0.7658235498541922, 0.8321535539484257)"
4,-0.01167021,0.02334042,"(0.6115894223661666, 0.734913593018475, 0.6621485425875518, 0.8321535539484257)"
4,0.004395358,0.013969527,"(0.5761378218023047, 0.7637242659579441, 0.6621485425875518, 0.8321535539484257)"
4,0.007740829,0.015481659,"(0.5761378218023047, 0.7572009940135034, 0.6820536992065688, 0.8321535539484257)"
4,0.006452982,0.012905964,"(0.8365585550013597, 0.7572009940135034, 0.6820536992065688, 0.5768842098287873)"
4,0.009402154,0.018804309,"(0.8365585550013597, 0.7572009940135034, 0.5701201226217054, 0.6870863009740095)"
4,0.009267326,0.018534653,"(0.8369738428180641, 0.7572009940135034, 0.5701201226217054, 0.686962276637988)"
4,-0.002368903,0.004737805,"(0.8369738428180641, 0.7572009940135034, 0.665571902543651, 0.5952746643649273)"
4,-0.00305796,0.00611592,"(0.8369738428180641, 0.7717949097694808, 0.6482217569577744, 0.5952746643649273)"
4,-0.002597687,0.005195374,"(0.8369738428180641, 0.7584816558206245, 0.6633761038696883, 0.5952746643649273)"
4,-0.002596645,0.005193289,"(0.8370364832535885, 0.758548465103526, 0.6633761038696883, 0.5952746643649273)"
4,-0.002309095,0.006909056,"(0.660975908891809, 0.758548465103526, 0.8334860895608559, 0.5952746643649273)"
4,-0.002128919,0.007269408,"(0.660975908891809, 0.758548465103526, 0.5985483184333759, 0.8294917310722862)"
4,0.003457199,0.008417605,"(0.8171712988038218, 0.758548465103526, 0.5985483184333759, 0.6709999467074059)"
4,0.002697842,0.009936318,"(0.8171712988038218, 0.7132663367703588, 0.5985483184333759, 0.7132446487958396)"
4,0.001793914,0.008128462,"(0.6261006060034224, 0.7132663367703588, 0.7932347228868185, 0.7132446487958396)"
4,0.001905927,0.007904437,"(0.6261006060034224, 0.6631019957033637, 0.7932347228868185, 0.7638570410495571)"
4,0.003451774,0.01099613,"(0.825190443763077, 0.6631019957033637, 0.5879614986792953, 0.7638570410495571)"
4,0.00403245,0.009834778,"(0.825190443763077, 0.6862653693552231, 0.5879614986792953, 0.743016371141033)"
4,-0.000607519,0.001215039,"(0.8148902732281824, 0.6862653693552231, 0.6168215444619016, 0.743016371141033)"
4,-0.001122827,0.002245653,"(0.8148902732281824, 0.7578831124073093, 0.6168215444619016, 0.6693373983888085)"
4,0.050794116,0.101588232,"(0.8148902732281824, 0.7578831124073093, 0.7664337765757644, 0.5062501512133358)"
4,0.047239094,0.094478189,"(0.8148902732281824, 0.7578831124073093, 0.7613303445004146, 0.5153668064251788)"
4,0.055902105,0.11180421,"(0.7970083642327704, 0.7578831124073093, 0.7781004787686909, 0.5153668064251788)"
4,0.055400934,0.110801868,"(0.7970083642327704, 0.7578831124073093, 0.7773573342980973, 0.5166283470132511)"
4,0.050726059,0.101452118,"(0.7785264508883809, 0.7578831124073093, 0.7773573342980973, 0.5538097589375861)"
4,0.051962735,0.103925469,"(0.7785264508883809, 0.7578831124073093, 0.5276504383288434, 0.8009081868437217)"
4,0.04985172,0.099703441,"(0.775121842706627, 0.7578831124073093, 0.5326898863875524, 0.8009081868437217)"
4,0.049875404,0.099750807,"(0.775121842706627, 0.7578831124073093, 0.8071315766384932, 0.5263717637674897)"
4,0.04719443,0.094388861,"(0.7685914390300671, 0.7578831124073093, 0.8113250657330465, 0.5263717637674897)"
4,0.047234624,0.094469248,"(0.7685914390300671, 0.7578831124073093, 0.5251700227928437, 0.8123660334661579)"
4,0.046306582,0.092613164,"(0.815908101663481, 0.7578831124073093, 0.5251700227928437, 0.768421339691296)"
4,0.041193848,0.082387696,"(0.815908101663481, 0.7578831124073093, 0.7606811640550047, 0.5378807827576878)"
4,0.041073469,0.082146939,"(0.8338140728783509, 0.7578831124073093, 0.7606811640550047, 0.520456326492288)"
4,0.042385142,0.084770284,"(0.8325438840902758, 0.7578831124073093, 0.7646576670873996, 0.520456326492288)"
4,-0.017673005,0.03534601,"(0.8325438840902758, 0.7578831124073093, 0.636877762419154, 0.6408465148332896)"
4,-0.018903534,0.037807068,"(0.6313507716735736, 0.7578831124073093, 0.636877762419154, 0.8390242389947832)"
4,-0.018603106,0.037206212,"(0.6313507716735736, 0.7578831124073093, 0.8389424763924737, 0.6379977115539364)"
4,-0.005650103,0.011300207,"(0.6090740529246975, 0.7578831124073093, 0.8389424763924737, 0.6675330036478825)"
4,-0.00589523,0.011790459,"(0.6090740529246975, 0.6659095742418443, 0.8389424763924737, 0.7585260365183712)"
4,-0.003515552,0.007031104,"(0.6090740529246975, 0.8356164383561644, 0.6721022458406094, 0.7585260365183712)"
4,0.006824414,0.013648828,"(0.682118359244482, 0.8356164383561644, 0.577730301994992, 0.7585260365183712)"
4,0.032851793,0.065703586,"(0.7273366428038728, 0.8356164383561644, 0.5188390687735865, 0.7585260365183712)"
4,0.032479575,0.064959151,"(0.740536312849162, 0.8356164383561644, 0.5335276097655623, 0.7585260365183712)"
4,0.03244804,0.064896079,"(0.740536312849162, 0.8356500602731063, 0.5335276097655623, 0.758433515616668)"
4,0.031321916,0.062643832,"(0.7384519884473421, 0.8380702296364947, 0.5335276097655623, 0.758433515616668)"
4,0.030141227,0.060282454,"(0.8399439086871029, 0.7356029104076749, 0.5335276097655623, 0.758433515616668)"
4,0.029817736,0.059635473,"(0.8399439086871029, 0.7356029104076749, 0.5382214333802559, 0.7618333771995072)"
4,0.035828194,0.071656388,"(0.8399439086871029, 0.5279340428934416, 0.7493573509530247, 0.7618333771995072)"
4,0.033225712,0.066451424,"(0.8399439086871029, 0.5219494650472505, 0.73296284458375, 0.7618333771995072)"
4,0.033287188,0.066574375,"(0.5218815264856654, 0.8397659445390321, 0.73296284458375, 0.7618333771995072)"
4,-0.00538402,0.01076804,"(0.5950293599262121, 0.8397659445390321, 0.73296284458375, 0.6802963803886192)"
4,-0.00204513,0.005820595,"(0.5895553394625177, 0.8397659445390321, 0.7408443853904904, 0.6802963803886192)"
4,0.024464417,0.048928833,"(0.7406789265725309, 0.8397659445390321, 0.7408443853904904, 0.5438997010231735)"
4,-0.012197122,0.024394243,"(0.7406789265725309, 0.8397659445390321, 0.6218020526887011, 0.672100584142945)"
4,0.001677639,0.00703245,"(0.7406789265725309, 0.8397659445390321, 0.7007604216469732, 0.594962846427217)"
4,0.025143715,0.05028743,"(0.7406789265725309, 0.8397659445390321, 0.7412924715923985, 0.5416305935568023)"
4,-0.006263084,0.012526168,"(0.6011301018410521, 0.8397659445390321, 0.7412924715923985, 0.6745512395024674)"
4,0.029127316,0.058254633,"(0.7426913045075493, 0.8397659445390321, 0.7412924715923985, 0.5277085663749692)"
4,0.0294549,0.0589098,"(0.7426913045075493, 0.7418332913271164, 0.8389964286551581, 0.5277085663749692)"
4,0.028601485,0.05720297,"(0.7426913045075493, 0.5301689202744453, 0.8389964286551581, 0.7408799850742591)"
4,0.032414622,0.064829245,"(0.7426913045075493, 0.7444899718171122, 0.8389964286551581, 0.5185263586065488)"
4,0.032525209,0.065050418,"(0.7489036539961444, 0.7387199683031963, 0.8389964286551581, 0.5185263586065488)"
4,0.042268004,0.084536008,"(0.7489036539961444, 0.754744781745524, 0.8160500601404853, 0.5185263586065488)"
4,0.042675732,0.085351463,"(0.7489036539961444, 0.754744781745524, 0.5174813497480598, 0.815464159811986)"
4,0.031638022,0.063276044,"(0.7489036539961444, 0.8410868830225048, 0.5174813497480598, 0.7362166667235955)"
4,0.031524387,0.063048775,"(0.7421058211553391, 0.8410868830225048, 0.5174813497480598, 0.7425599612015754)"
4,0.025166301,0.050332602,"(0.7314294964970413, 0.8410868830225048, 0.5322373703510558, 0.7425599612015754)"
4,0.031636156,0.063272311,"(0.7435582949260992, 0.8410868830225048, 0.518486750406189, 0.7425599612015754)"
4,-0.0081654,0.0163308,"(0.7435582949260992, 0.8410868830225048, 0.6660690447089322, 0.6012020574508928)"
4,-0.008149601,0.016299201,"(0.7435582949260992, 0.8409903735258369, 0.6660357340495652, 0.6012020574508928)"
4,0.034512487,0.069024974,"(0.7435582949260992, 0.8409903735258369, 0.7473632976893632, 0.511881270209767)"
4,0.04039686,0.080793719,"(0.7435582949260992, 0.8409903735258369, 0.500452023833984, 0.7594715411171107)"
4,0.021070695,0.042141389,"(0.5429874777116324, 0.8409903735258369, 0.7087890889753188, 0.7594715411171107)"
4,0.022025056,0.044050113,"(0.5429874777116324, 0.8399616315284625, 0.7115777933846075, 0.7594715411171107)"
4,0.039320095,0.07864019,"(0.5109398955887204, 0.8399616315284625, 0.7487103668250145, 0.7594715411171107)"
4,0.005560834,0.011121668,"(0.6932260709161714, 0.8399616315284625, 0.7487103668250145, 0.5797314695604193)"
4,0.044296258,0.088592517,"(0.5033876962524204, 0.8399616315284625, 0.7487103668250145, 0.7718239939827003)"
4,0.044255025,0.08851005,"(0.5033876962524204, 0.8399616315284625, 0.7550065129676893, 0.7653629152319802)"
4,0.005694054,0.011388109,"(0.5839301027546676, 0.8399616315284625, 0.6813050366078183, 0.7653629152319802)"
4,0.043681568,0.087363136,"(0.7505634990278567, 0.8399616315284625, 0.5012385100313442, 0.7653629152319802)"
3,0.044296929,0.088593859,"(0.7505634990278567, 0.8399616315284625, 0.7619648749806215, 0.495379025357573)"
4,0.034679993,0.069359986,"(0.533394182034421, 0.8399616315284625, 0.7619648749806215, 0.7501109112468037)"
4,0.035527306,0.071054611,"(0.533394182034421, 0.7518394433088612, 0.7619648749806215, 0.8383009137504838)"
